Year;VotingSet;AwardedTo;AwardedBy;Points
2017;SF1_Jury;Poland;Georgia;0
2017;SF1_Jury;Poland;Australia;12
2017;SF1_Jury;Poland;Albania;2
2017;SF1_Jury;Poland;Belgium;4
2017;SF1_Jury;Poland;Montenegro;0
2017;SF1_Jury;Poland;Finland;2
2017;SF1_Jury;Poland;Azerbaijan;3
2017;SF1_Jury;Poland;Portugal;1
2017;SF1_Jury;Poland;Greece;0
2017;SF1_Jury;Poland;Poland;NA
2017;SF1_Jury;Poland;Moldova;1
2017;SF1_Jury;Poland;Iceland;0
2017;SF1_Jury;Poland;Czech Republic;8
2017;SF1_Jury;Poland;Cyprus;2
2017;SF1_Jury;Poland;Armenia;2
2017;SF1_Jury;Poland;Slovenia;4
2017;SF1_Jury;Poland;Latvia;3
2017;SF1_Jury;Poland;Italy;0
2017;SF1_Jury;Poland;Spain;0
2017;SF1_Jury;Poland;United Kingdom;6
2017;SF1_Jury;Moldova;Sweden;10
2017;SF1_Jury;Moldova;Georgia;3
2017;SF1_Jury;Moldova;Australia;10
2017;SF1_Jury;Moldova;Albania;12
2017;SF1_Jury;Moldova;Belgium;1
2017;SF1_Jury;Moldova;Montenegro;5
2017;SF1_Jury;Moldova;Finland;6
2017;SF1_Jury;Moldova;Azerbaijan;5
2017;SF1_Jury;Moldova;Portugal;10
2017;SF1_Jury;Moldova;Greece;3
2017;SF1_Jury;Moldova;Poland;0
2017;SF1_Jury;Moldova;Moldova;NA
2017;SF1_Jury;Moldova;Iceland;0
2017;SF1_Jury;Moldova;Czech Republic;6
2017;SF1_Jury;Moldova;Cyprus;0
2017;SF1_Jury;Moldova;Armenia;8
2017;SF1_Jury;Moldova;Slovenia;0
2017;SF1_Jury;Moldova;Latvia;6
2017;SF1_Jury;Moldova;Italy;7
2017;SF1_Jury;Moldova;Spain;7
2017;SF1_Jury;Moldova;United Kingdom;12
2017;SF1_Jury;Iceland;Sweden;2
2017;SF1_Jury;Iceland;Georgia;2
2017;SF1_Jury;Iceland;Australia;2
2017;SF1_Jury;Iceland;Albania;0
2017;SF1_Jury;Iceland;Belgium;2
2017;SF1_Jury;Iceland;Montenegro;0
2017;SF1_Jury;Iceland;Finland;5
2017;SF1_Jury;Iceland;Azerbaijan;2
2017;SF1_Jury;Iceland;Portugal;0
2017;SF1_Jury;Iceland;Greece;0
2017;SF1_Jury;Iceland;Poland;0
2017;SF1_Jury;Iceland;Moldova;2
2017;SF1_Jury;Iceland;Iceland;NA
2017;SF1_Jury;Iceland;Czech Republic;0
2017;SF1_Jury;Iceland;Cyprus;0
2017;SF1_Jury;Iceland;Armenia;3
2017;SF1_Jury;Iceland;Slovenia;0
2017;SF1_Jury;Iceland;Latvia;8
2017;SF1_Jury;Iceland;Italy;0
2017;SF1_Jury;Iceland;Spain;1
2017;SF1_Jury;Iceland;United Kingdom;0
2017;SF1_Jury;Czech Republic;Sweden;4
2017;SF1_Jury;Czech Republic;Georgia;1
2017;SF1_Jury;Czech Republic;Australia;4
2017;SF1_Jury;Czech Republic;Albania;0
2017;SF1_Jury;Czech Republic;Belgium;6
2017;SF1_Jury;Czech Republic;Montenegro;2
2017;SF1_Jury;Czech Republic;Finland;0
2017;SF1_Jury;Czech Republic;Azerbaijan;4
2017;SF1_Jury;Czech Republic;Portugal;12
2017;SF1_Jury;Czech Republic;Greece;0
2017;SF1_Jury;Czech Republic;Poland;3
2017;SF1_Jury;Czech Republic;Moldova;0
2017;SF1_Jury;Czech Republic;Iceland;5
2017;SF1_Jury;Czech Republic;Czech Republic;NA
2017;SF1_Jury;Czech Republic;Cyprus;1
2017;SF1_Jury;Czech Republic;Armenia;4
2017;SF1_Jury;Czech Republic;Slovenia;10
2017;SF1_Jury;Czech Republic;Latvia;7
2017;SF1_Jury;Czech Republic;Italy;0
2017;SF1_Jury;Czech Republic;Spain;10
2017;SF1_Jury;Czech Republic;United Kingdom;8
2017;SF1_Jury;Cyprus;Sweden;8
2017;SF1_Jury;Cyprus;Georgia;5
2017;SF1_Jury;Cyprus;Australia;0
2017;SF1_Jury;Cyprus;Albania;0
2017;SF1_Jury;Cyprus;Belgium;8
2017;SF1_Jury;Cyprus;Montenegro;0
2017;SF1_Jury;Cyprus;Finland;7
2017;SF1_Jury;Cyprus;Azerbaijan;0
2017;SF1_Jury;Cyprus;Portugal;0
2017;SF1_Jury;Cyprus;Greece;6
2017;SF1_Jury;Cyprus;Poland;0
2017;SF1_Jury;Cyprus;Moldova;0
2017;SF1_Jury;Cyprus;Iceland;4
2017;SF1_Jury;Cyprus;Czech Republic;5
2017;SF1_Jury;Cyprus;Cyprus;NA
2017;SF1_Jury;Cyprus;Armenia;12
2017;SF1_Jury;Cyprus;Slovenia;0
2017;SF1_Jury;Cyprus;Latvia;0
2017;SF1_Jury;Cyprus;Italy;3
2017;SF1_Jury;Cyprus;Spain;0
2017;SF1_Jury;Cyprus;United Kingdom;3
2017;SF1_Jury;Armenia;Sweden;0
2017;SF1_Jury;Armenia;Georgia;7
2017;SF1_Jury;Armenia;Australia;5
2017;SF1_Jury;Armenia;Albania;10
2017;SF1_Jury;Armenia;Belgium;0
2017;SF1_Jury;Armenia;Montenegro;8
2017;SF1_Jury;Armenia;Finland;4
2017;SF1_Jury;Armenia;Azerbaijan;0
2017;SF1_Jury;Armenia;Portugal;4
2017;SF1_Jury;Armenia;Greece;12
2017;SF1_Jury;Armenia;Poland;6
2017;SF1_Jury;Armenia;Moldova;10
2017;SF1_Jury;Armenia;Iceland;0
2017;SF1_Jury;Armenia;Czech Republic;0
2017;SF1_Jury;Armenia;Cyprus;5
2017;SF1_Jury;Armenia;Armenia;NA
2017;SF1_Jury;Armenia;Slovenia;1
2017;SF1_Jury;Armenia;Latvia;4
2017;SF1_Jury;Armenia;Italy;6
2017;SF1_Jury;Armenia;Spain;0
2017;SF1_Jury;Armenia;United Kingdom;5
2017;SF1_Jury;Slovenia;Sweden;1
2017;SF1_Jury;Slovenia;Georgia;4
2017;SF1_Jury;Slovenia;Australia;0
2017;SF1_Jury;Slovenia;Albania;0
2017;SF1_Jury;Slovenia;Belgium;0
2017;SF1_Jury;Slovenia;Montenegro;1
2017;SF1_Jury;Slovenia;Finland;1
2017;SF1_Jury;Slovenia;Azerbaijan;0
2017;SF1_Jury;Slovenia;Portugal;0
2017;SF1_Jury;Slovenia;Greece;0
2017;SF1_Jury;Slovenia;Poland;5
2017;SF1_Jury;Slovenia;Moldova;0
2017;SF1_Jury;Slovenia;Iceland;0
2017;SF1_Jury;Slovenia;Czech Republic;0
2017;SF1_Jury;Slovenia;Cyprus;0
2017;SF1_Jury;Slovenia;Armenia;0
2017;SF1_Jury;Slovenia;Slovenia;NA
2017;SF1_Jury;Slovenia;Latvia;0
2017;SF1_Jury;Slovenia;Italy;0
2017;SF1_Jury;Slovenia;Spain;4
2017;SF1_Jury;Slovenia;United Kingdom;0
2017;SF1_Jury;Latvia;Sweden;0
2017;SF1_Jury;Latvia;Georgia;0
2017;SF1_Jury;Latvia;Australia;0
2017;SF1_Jury;Latvia;Albania;0
2017;SF1_Jury;Latvia;Belgium;0
2017;SF1_Jury;Latvia;Montenegro;0
2017;SF1_Jury;Latvia;Finland;0
2017;SF1_Jury;Latvia;Azerbaijan;1
2017;SF1_Jury;Latvia;Portugal;0
2017;SF1_Jury;Latvia;Greece;0
2017;SF1_Jury;Latvia;Poland;0
2017;SF1_Jury;Latvia;Moldova;0
2017;SF1_Jury;Latvia;Iceland;0
2017;SF1_Jury;Latvia;Czech Republic;0
2017;SF1_Jury;Latvia;Cyprus;0
2017;SF1_Jury;Latvia;Armenia;0
2017;SF1_Jury;Latvia;Slovenia;0
2017;SF1_Jury;Latvia;Latvia;NA
2017;SF1_Jury;Latvia;Italy;0
2017;SF1_Jury;Latvia;Spain;0
2017;SF1_Jury;Latvia;United Kingdom;0
2017;SF1_Tele;Sweden;Sweden;NA
2017;SF1_Tele;Sweden;Georgia;4
2017;SF1_Tele;Sweden;Australia;8
2017;SF1_Tele;Sweden;Albania;10
2017;SF1_Tele;Sweden;Belgium;5
2017;SF1_Tele;Sweden;Montenegro;3
2017;SF1_Tele;Sweden;Finland;7
2017;SF1_Tele;Sweden;Azerbaijan;6
2017;SF1_Tele;Sweden;Portugal;10
2017;SF1_Tele;Sweden;Greece;3
2017;SF1_Tele;Sweden;Poland;5
2017;SF1_Tele;Sweden;Moldova;1
2017;SF1_Tele;Sweden;Iceland;10
2017;SF1_Tele;Sweden;Czech Republic;2
2017;SF1_Tele;Sweden;Cyprus;5
2017;SF1_Tele;Sweden;Armenia;4
2017;SF1_Tele;Sweden;Slovenia;5
2017;SF1_Tele;Sweden;Latvia;7
2017;SF1_Tele;Sweden;Italy;1
2017;SF1_Tele;Sweden;Spain;6
2017;SF1_Tele;Sweden;United Kingdom;1
2017;SF1_Tele;Georgia;Sweden;0
2017;SF1_Tele;Georgia;Georgia;NA
2017;SF1_Tele;Georgia;Australia;0
2017;SF1_Tele;Georgia;Albania;0
2017;SF1_Tele;Georgia;Belgium;0
2017;SF1_Tele;Georgia;Montenegro;0
2017;SF1_Tele;Georgia;Finland;0
2017;SF1_Tele;Georgia;Azerbaijan;12
2017;SF1_Tele;Georgia;Portugal;6
2017;SF1_Tele;Georgia;Greece;6
2017;SF1_Tele;Georgia;Poland;0
2017;SF1_Tele;Georgia;Moldova;2
2017;SF1_Tele;Georgia;Iceland;0
2017;SF1_Tele;Georgia;Czech Republic;0
2017;SF1_Tele;Georgia;Cyprus;1
2017;SF1_Tele;Georgia;Armenia;8
2017;SF1_Tele;Georgia;Slovenia;0
2017;SF1_Tele;Georgia;Latvia;0
2017;SF1_Tele;Georgia;Italy;2
2017;SF1_Tele;Georgia;Spain;0
2017;SF1_Tele;Georgia;United Kingdom;0
2017;SF1_Tele;Australia;Sweden;2
2017;SF1_Tele;Australia;Georgia;0
2017;SF1_Tele;Australia;Australia;NA
2017;SF1_Tele;Australia;Albania;1
2017;SF1_Tele;Australia;Belgium;1
2017;SF1_Tele;Australia;Montenegro;1
2017;SF1_Tele;Australia;Finland;0
2017;SF1_Tele;Australia;Azerbaijan;2
2017;SF1_Tele;Australia;Portugal;0
2017;SF1_Tele;Australia;Greece;0
2017;SF1_Tele;Australia;Poland;0
2017;SF1_Tele;Australia;Moldova;0
2017;SF1_Tele;Australia;Iceland;6
2017;SF1_Tele;Australia;Czech Republic;0
2017;SF1_Tele;Australia;Cyprus;2
2017;SF1_Tele;Australia;Armenia;3
2017;SF1_Tele;Australia;Slovenia;3
2017;SF1_Tele;Australia;Latvia;0
2017;SF1_Tele;Australia;Italy;0
2017;SF1_Tele;Australia;Spain;0
2017;SF1_Tele;Australia;United Kingdom;0
2017;SF1_Tele;Albania;Sweden;0
2017;SF1_Tele;Albania;Georgia;0
2017;SF1_Tele;Albania;Australia;0
2017;SF1_Tele;Albania;Albania;NA
2017;SF1_Tele;Albania;Belgium;0
2017;SF1_Tele;Albania;Montenegro;12
2017;SF1_Tele;Albania;Finland;0
2017;SF1_Tele;Albania;Azerbaijan;3
2017;SF1_Tele;Albania;Portugal;0
2017;SF1_Tele;Albania;Greece;5
2017;SF1_Tele;Albania;Poland;0
2017;SF1_Tele;Albania;Moldova;10
2017;SF1_Tele;Albania;Iceland;0
2017;SF1_Tele;Albania;Czech Republic;0
2017;SF1_Tele;Albania;Cyprus;0
2017;SF1_Tele;Albania;Armenia;0
2017;SF1_Tele;Albania;Slovenia;1
2017;SF1_Tele;Albania;Latvia;0
2017;SF1_Tele;Albania;Italy;7
2017;SF1_Tele;Albania;Spain;0
2017;SF1_Tele;Albania;United Kingdom;0
2017;SF1_Tele;Belgium;Sweden;10
2017;SF1_Tele;Belgium;Georgia;5
2017;SF1_Tele;Belgium;Australia;4
2017;SF1_Tele;Belgium;Albania;8
2017;SF1_Tele;Belgium;Belgium;NA
2017;SF1_Tele;Belgium;Montenegro;2
2017;SF1_Tele;Belgium;Finland;10
2017;SF1_Tele;Belgium;Azerbaijan;7
2017;SF1_Tele;Belgium;Portugal;8
2017;SF1_Tele;Belgium;Greece;4
2017;SF1_Tele;Belgium;Poland;8
2017;SF1_Tele;Belgium;Moldova;0
2017;SF1_Tele;Belgium;Iceland;7
2017;SF1_Tele;Belgium;Czech Republic;6
2017;SF1_Tele;Belgium;Cyprus;4
2017;SF1_Tele;Belgium;Armenia;6
2017;SF1_Tele;Belgium;Slovenia;8
2017;SF1_Tele;Belgium;Latvia;10
2017;SF1_Tele;Belgium;Italy;6
2017;SF1_Tele;Belgium;Spain;8
2017;SF1_Tele;Belgium;United Kingdom;4
2017;SF1_Tele;Montenegro;Sweden;1
2017;SF1_Tele;Montenegro;Georgia;0
2017;SF1_Tele;Montenegro;Australia;7
2017;SF1_Tele;Montenegro;Albania;0
2017;SF1_Tele;Montenegro;Belgium;0
2017;SF1_Tele;Montenegro;Montenegro;NA
2017;SF1_Tele;Montenegro;Finland;3
2017;SF1_Tele;Montenegro;Azerbaijan;5
2017;SF1_Tele;Montenegro;Portugal;0
2017;SF1_Tele;Montenegro;Greece;0
2017;SF1_Tele;Montenegro;Poland;0
2017;SF1_Tele;Montenegro;Moldova;8
2017;SF1_Tele;Montenegro;Iceland;2
2017;SF1_Tele;Montenegro;Czech Republic;0
2017;SF1_Tele;Montenegro;Cyprus;0
2017;SF1_Tele;Montenegro;Armenia;1
2017;SF1_Tele;Montenegro;Slovenia;6
2017;SF1_Tele;Montenegro;Latvia;0
2017;SF1_Tele;Montenegro;Italy;5
2017;SF1_Tele;Montenegro;Spain;1
2017;SF1_Tele;Montenegro;United Kingdom;0
2017;SF1_Tele;Finland;Sweden;8
2017;SF1_Tele;Finland;Georgia;0
2017;SF1_Tele;Finland;Australia;2
2017;SF1_Tele;Finland;Albania;5
2017;SF1_Tele;Finland;Belgium;3
2017;SF1_Tele;Finland;Montenegro;0
2017;SF1_Tele;Finland;Finland;NA
2017;SF1_Tele;Finland;Azerbaijan;0
2017;SF1_Tele;Finland;Portugal;7
2017;SF1_Tele;Finland;Greece;1
2017;SF1_Tele;Finland;Poland;4
2017;SF1_Tele;Finland;Moldova;0
2017;SF1_Tele;Finland;Iceland;3
2017;SF1_Tele;Finland;Czech Republic;3
2017;SF1_Tele;Finland;Cyprus;0
2017;SF1_Tele;Finland;Armenia;0
2017;SF1_Tele;Finland;Slovenia;2
2017;SF1_Tele;Finland;Latvia;5
2017;SF1_Tele;Finland;Italy;0
2017;SF1_Tele;Finland;Spain;5
2017;SF1_Tele;Finland;United Kingdom;3
2017;SF1_Tele;Azerbaijan;Sweden;0
2017;SF1_Tele;Azerbaijan;Georgia;12
2017;SF1_Tele;Azerbaijan;Australia;1
2017;SF1_Tele;Azerbaijan;Albania;0
2017;SF1_Tele;Azerbaijan;Belgium;0
2017;SF1_Tele;Azerbaijan;Montenegro;6
2017;SF1_Tele;Azerbaijan;Finland;0
2017;SF1_Tele;Azerbaijan;Azerbaijan;NA
2017;SF1_Tele;Azerbaijan;Portugal;1
2017;SF1_Tele;Azerbaijan;Greece;0
2017;SF1_Tele;Azerbaijan;Poland;0
2017;SF1_Tele;Azerbaijan;Moldova;12
2017;SF1_Tele;Azerbaijan;Iceland;0
2017;SF1_Tele;Azerbaijan;Czech Republic;12
2017;SF1_Tele;Azerbaijan;Cyprus;10
2017;SF1_Tele;Azerbaijan;Armenia;0
2017;SF1_Tele;Azerbaijan;Slovenia;7
2017;SF1_Tele;Azerbaijan;Latvia;2
2017;SF1_Tele;Azerbaijan;Italy;0
2017;SF1_Tele;Azerbaijan;Spain;0
2017;SF1_Tele;Azerbaijan;United Kingdom;0
2017;SF1_Tele;Portugal;Sweden;12
2017;SF1_Tele;Portugal;Georgia;8
2017;SF1_Tele;Portugal;Australia;10
2017;SF1_Tele;Portugal;Albania;12
2017;SF1_Tele;Portugal;Belgium;12
2017;SF1_Tele;Portugal;Montenegro;7
2017;SF1_Tele;Portugal;Finland;12
2017;SF1_Tele;Portugal;Azerbaijan;8
2017;SF1_Tele;Portugal;Portugal;NA
2017;SF1_Tele;Portugal;Greece;10
2017;SF1_Tele;Portugal;Poland;12
2017;SF1_Tele;Portugal;Moldova;6
2017;SF1_Tele;Portugal;Iceland;12
2017;SF1_Tele;Portugal;Czech Republic;7
2017;SF1_Tele;Portugal;Cyprus;6
2017;SF1_Tele;Portugal;Armenia;7
2017;SF1_Tele;Portugal;Slovenia;12
2017;SF1_Tele;Portugal;Latvia;12
2017;SF1_Tele;Portugal;Italy;10
2017;SF1_Tele;Portugal;Spain;12
2017;SF1_Tele;Portugal;United Kingdom;10
2017;SF1_Tele;Greece;Sweden;0
2017;SF1_Tele;Greece;Georgia;2
2017;SF1_Tele;Greece;Australia;3
2017;SF1_Tele;Greece;Albania;6
2017;SF1_Tele;Greece;Belgium;6
2017;SF1_Tele;Greece;Montenegro;4
2017;SF1_Tele;Greece;Finland;0
2017;SF1_Tele;Greece;Azerbaijan;0
2017;SF1_Tele;Greece;Portugal;5
2017;SF1_Tele;Greece;Greece;NA
2017;SF1_Tele;Greece;Poland;2
2017;SF1_Tele;Greece;Moldova;0
2017;SF1_Tele;Greece;Iceland;0
2017;SF1_Tele;Greece;Czech Republic;0
2017;SF1_Tele;Greece;Cyprus;12
2017;SF1_Tele;Greece;Armenia;5
2017;SF1_Tele;Greece;Slovenia;0
2017;SF1_Tele;Greece;Latvia;0
2017;SF1_Tele;Greece;Italy;4
2017;SF1_Tele;Greece;Spain;0
2017;SF1_Tele;Greece;United Kingdom;5
2017;SF1_Tele;Poland;Sweden;6
2017;SF1_Tele;Poland;Georgia;3
2017;SF1_Tele;Poland;Australia;0
2017;SF1_Tele;Poland;Albania;2
2017;SF1_Tele;Poland;Belgium;8
2017;SF1_Tele;Poland;Montenegro;0
2017;SF1_Tele;Poland;Finland;0
2017;SF1_Tele;Poland;Azerbaijan;1
2017;SF1_Tele;Poland;Portugal;0
2017;SF1_Tele;Poland;Greece;2
2017;SF1_Tele;Poland;Poland;NA
2017;SF1_Tele;Poland;Moldova;3
2017;SF1_Tele;Poland;Iceland;5
2017;SF1_Tele;Poland;Czech Republic;8
2017;SF1_Tele;Poland;Cyprus;3
2017;SF1_Tele;Poland;Armenia;2
2017;SF1_Tele;Poland;Slovenia;0
2017;SF1_Tele;Poland;Latvia;3
2017;SF1_Tele;Poland;Italy;8
2017;SF1_Tele;Poland;Spain;3
2017;SF1_Tele;Poland;United Kingdom;12
2017;SF1_Tele;Moldova;Sweden;5
2017;SF1_Tele;Moldova;Georgia;6
2017;SF1_Tele;Moldova;Australia;12
2017;SF1_Tele;Moldova;Albania;7
2017;SF1_Tele;Moldova;Belgium;10
2017;SF1_Tele;Moldova;Montenegro;10
2017;SF1_Tele;Moldova;Finland;8
2017;SF1_Tele;Moldova;Azerbaijan;10
2017;SF1_Tele;Moldova;Portugal;12
2017;SF1_Tele;Moldova;Greece;7
2017;SF1_Tele;Moldova;Poland;10
2017;SF1_Tele;Moldova;Moldova;NA
2017;SF1_Tele;Moldova;Iceland;8
2017;SF1_Tele;Moldova;Czech Republic;10
2017;SF1_Tele;Moldova;Cyprus;7
2017;SF1_Tele;Moldova;Armenia;10
2017;SF1_Tele;Moldova;Slovenia;10
2017;SF1_Tele;Moldova;Latvia;8
2017;SF1_Tele;Moldova;Italy;12
2017;SF1_Tele;Moldova;Spain;10
2017;SF1_Tele;Moldova;United Kingdom;8
2017;SF1_Tele;Iceland;Sweden;7
2017;SF1_Tele;Iceland;Georgia;1
2017;SF1_Tele;Iceland;Australia;0
2017;SF1_Tele;Iceland;Albania;4
2017;SF1_Tele;Iceland;Belgium;0
2017;SF1_Tele;Iceland;Montenegro;0
2017;SF1_Tele;Iceland;Finland;5
2017;SF1_Tele;Iceland;Azerbaijan;0
2017;SF1_Tele;Iceland;Portugal;0
2017;SF1_Tele;Iceland;Greece;0
2017;SF1_Tele;Iceland;Poland;1
2017;SF1_Tele;Iceland;Moldova;0
2017;SF1_Tele;Iceland;Iceland;NA
2017;SF1_Tele;Iceland;Czech Republic;0
2017;SF1_Tele;Iceland;Cyprus;0
2017;SF1_Tele;Iceland;Armenia;0
2017;SF1_Tele;Iceland;Slovenia;0
2017;SF1_Tele;Iceland;Latvia;4
2017;SF1_Tele;Iceland;Italy;0
2017;SF1_Tele;Iceland;Spain;7
2017;SF1_Tele;Iceland;United Kingdom;2
2017;SF1_Tele;Czech Republic;Sweden;0
2017;SF1_Tele;Czech Republic;Georgia;0
2017;SF1_Tele;Czech Republic;Australia;0
2017;SF1_Tele;Czech Republic;Albania;0
2017;SF1_Tele;Czech Republic;Belgium;0
2017;SF1_Tele;Czech Republic;Montenegro;0
2017;SF1_Tele;Czech Republic;Finland;0
2017;SF1_Tele;Czech Republic;Azerbaijan;0
2017;SF1_Tele;Czech Republic;Portugal;2
2017;SF1_Tele;Czech Republic;Greece;0
2017;SF1_Tele;Czech Republic;Poland;0
2017;SF1_Tele;Czech Republic;Moldova;0
2017;SF1_Tele;Czech Republic;Iceland;0
2017;SF1_Tele;Czech Republic;Czech Republic;NA
2017;SF1_Tele;Czech Republic;Cyprus;0
2017;SF1_Tele;Czech Republic;Armenia;0
2017;SF1_Tele;Czech Republic;Slovenia;0
2017;SF1_Tele;Czech Republic;Latvia;0
2017;SF1_Tele;Czech Republic;Italy;0
2017;SF1_Tele;Czech Republic;Spain;0
2017;SF1_Tele;Czech Republic;United Kingdom;0
2017;SF1_Tele;Cyprus;Sweden;4
2017;SF1_Tele;Cyprus;Georgia;7
2017;SF1_Tele;Cyprus;Australia;6
2017;SF1_Tele;Cyprus;Albania;3
2017;SF1_Tele;Cyprus;Belgium;4
2017;SF1_Tele;Cyprus;Montenegro;5
2017;SF1_Tele;Cyprus;Finland;6
2017;SF1_Tele;Cyprus;Azerbaijan;0
2017;SF1_Tele;Cyprus;Portugal;3
2017;SF1_Tele;Cyprus;Greece;12
2017;SF1_Tele;Cyprus;Poland;7
2017;SF1_Tele;Cyprus;Moldova;7
2017;SF1_Tele;Cyprus;Iceland;4
2017;SF1_Tele;Cyprus;Czech Republic;4
2017;SF1_Tele;Cyprus;Cyprus;NA
2017;SF1_Tele;Cyprus;Armenia;12
2017;SF1_Tele;Cyprus;Slovenia;4
2017;SF1_Tele;Cyprus;Latvia;6
2017;SF1_Tele;Cyprus;Italy;3
2017;SF1_Tele;Cyprus;Spain;0
2017;SF1_Tele;Cyprus;United Kingdom;6
2017;SF1_Tele;Armenia;Sweden;3
2017;SF1_Tele;Armenia;Georgia;10
2017;SF1_Tele;Armenia;Australia;5
2017;SF1_Tele;Armenia;Albania;0
2017;SF1_Tele;Armenia;Belgium;7
2017;SF1_Tele;Armenia;Montenegro;0
2017;SF1_Tele;Armenia;Finland;4
2017;SF1_Tele;Armenia;Azerbaijan;0
2017;SF1_Tele;Armenia;Portugal;0
2017;SF1_Tele;Armenia;Greece;8
2017;SF1_Tele;Armenia;Poland;6
2017;SF1_Tele;Armenia;Moldova;4
2017;SF1_Tele;Armenia;Iceland;0
2017;SF1_Tele;Armenia;Czech Republic;5
2017;SF1_Tele;Armenia;Cyprus;8
2017;SF1_Tele;Armenia;Armenia;NA
2017;SF1_Tele;Armenia;Slovenia;0
2017;SF1_Tele;Armenia;Latvia;1
2017;SF1_Tele;Armenia;Italy;0
2017;SF1_Tele;Armenia;Spain;4
2017;SF1_Tele;Armenia;United Kingdom;0
2017;SF1_Tele;Slovenia;Sweden;0
2017;SF1_Tele;Slovenia;Georgia;0
2017;SF1_Tele;Slovenia;Australia;0
2017;SF1_Tele;Slovenia;Albania;0
2017;SF1_Tele;Slovenia;Belgium;2
2017;SF1_Tele;Slovenia;Montenegro;8
2017;SF1_Tele;Slovenia;Finland;2
2017;SF1_Tele;Slovenia;Azerbaijan;0
2017;SF1_Tele;Slovenia;Portugal;4
2017;SF1_Tele;Slovenia;Greece;0
2017;SF1_Tele;Slovenia;Poland;3
2017;SF1_Tele;Slovenia;Moldova;0
2017;SF1_Tele;Slovenia;Iceland;0
2017;SF1_Tele;Slovenia;Czech Republic;1
2017;SF1_Tele;Slovenia;Cyprus;0
2017;SF1_Tele;Slovenia;Armenia;0
2017;SF1_Tele;Slovenia;Slovenia;NA
2017;SF1_Tele;Slovenia;Latvia;0
2017;SF1_Tele;Slovenia;Italy;0
2017;SF1_Tele;Slovenia;Spain;0
2017;SF1_Tele;Slovenia;United Kingdom;0
2017;SF1_Tele;Latvia;Sweden;0
2017;SF1_Tele;Latvia;Georgia;0
2017;SF1_Tele;Latvia;Australia;0
2017;SF1_Tele;Latvia;Albania;0
2017;SF1_Tele;Latvia;Belgium;0
2017;SF1_Tele;Latvia;Montenegro;0
2017;SF1_Tele;Latvia;Finland;1
2017;SF1_Tele;Latvia;Azerbaijan;4
2017;SF1_Tele;Latvia;Portugal;0
2017;SF1_Tele;Latvia;Greece;0
2017;SF1_Tele;Latvia;Poland;0
2017;SF1_Tele;Latvia;Moldova;5
2017;SF1_Tele;Latvia;Iceland;1
2017;SF1_Tele;Latvia;Czech Republic;0
2017;SF1_Tele;Latvia;Cyprus;0
2017;SF1_Tele;Latvia;Armenia;0
2017;SF1_Tele;Latvia;Slovenia;0
2017;SF1_Tele;Latvia;Latvia;NA
2017;SF1_Tele;Latvia;Italy;0
2017;SF1_Tele;Latvia;Spain;2
2017;SF1_Tele;Latvia;United Kingdom;7
2017;SF2_Jury;Serbia;Serbia;NA
2017;SF2_Jury;Serbia;Austria;0
2017;SF2_Jury;Serbia;Macedonia;0
2017;SF2_Jury;Serbia;Malta;2
2017;SF2_Jury;Serbia;Romania;0
2017;SF2_Jury;Serbia;Netherlands;6
2017;SF2_Jury;Serbia;Hungary;4
2017;SF2_Jury;Serbia;Denmark;8
2017;SF2_Jury;Serbia;Ireland;2
2017;SF2_Jury;Serbia;San Marino;2
2017;SF2_Jury;Serbia;Croatia;2
2017;SF2_Jury;Serbia;Norway;6
2017;SF2_Jury;Serbia;Switzerland;6
2017;SF2_Jury;Serbia;Belarus;4
2017;SF2_Jury;Serbia;Bulgaria;2
2017;SF2_Jury;Serbia;Lithuania;0
2017;SF2_Jury;Serbia;Estonia;1
2017;SF2_Jury;Serbia;Israel;0
2017;SF2_Jury;Serbia;France;1
2017;SF2_Jury;Serbia;Germany;7
2017;SF2_Jury;Serbia;Ukraine;0
2017;SF2_Jury;Austria;Serbia;6
2017;SF2_Jury;Austria;Austria;NA
2017;SF2_Jury;Austria;Macedonia;3
2017;SF2_Jury;Austria;Malta;0
2017;SF2_Jury;Austria;Romania;5
2017;SF2_Jury;Austria;Netherlands;8
2017;SF2_Jury;Austria;Hungary;8
2017;SF2_Jury;Austria;Denmark;7
2017;SF2_Jury;Austria;Ireland;10
2017;SF2_Jury;Austria;San Marino;7
2017;SF2_Jury;Austria;Croatia;5
2017;SF2_Jury;Austria;Norway;4
2017;SF2_Jury;Austria;Switzerland;7
2017;SF2_Jury;Austria;Belarus;6
2017;SF2_Jury;Austria;Bulgaria;12
2017;SF2_Jury;Austria;Lithuania;4
2017;SF2_Jury;Austria;Estonia;5
2017;SF2_Jury;Austria;Israel;8
2017;SF2_Jury;Austria;France;4
2017;SF2_Jury;Austria;Germany;6
2017;SF2_Jury;Austria;Ukraine;0
2017;SF2_Jury;Macedonia;Serbia;5
2017;SF2_Jury;Macedonia;Austria;0
2017;SF2_Jury;Macedonia;Macedonia;NA
2017;SF2_Jury;Macedonia;Malta;8
2017;SF2_Jury;Macedonia;Romania;0
2017;SF2_Jury;Macedonia;Netherlands;0
2017;SF2_Jury;Macedonia;Hungary;2
2017;SF2_Jury;Macedonia;Denmark;0
2017;SF2_Jury;Macedonia;Ireland;0
2017;SF2_Jury;Macedonia;San Marino;0
2017;SF2_Jury;Macedonia;Croatia;0
